ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
477,20220419,20220501,20220426,12061,SO56457,4.99
484,20220419,20220501,20220426,12061,SO56457,7.95
528,20220419,20220501,20220426,14920,SO56458,4.99
485,20220419,20220501,20220426,13900,SO56459,21.98
536,20220419,20220501,20220426,17713,SO56460,29.99
528,20220419,20220501,20220426,17713,SO56460,4.99
214,20220419,20220501,20220426,17713,SO56460,34.99
491,20220419,20220501,20220426,11478,SO56461,53.99
541,20220419,20220501,20220426,13503,SO56462,28.99
530,20220419,20220501,20220426,13503,SO56462,4.99
480,20220419,20220501,20220426,13503,SO56462,2.29
530,20220419,20220501,20220426,29442,SO56463,4.99
541,20220419,20220501,20220426,29442,SO56463,28.99
541,20220419,20220501,20220426,13507,SO56464,28.99
528,20220419,20220501,20220426,11828,SO56465,4.99
537,20220419,20220501,20220426,11828,SO56465,35
485,20220419,20220501,20220426,16846,SO56466,21.98
217,20220419,20220501,20220426,16846,SO56466,34.99
485,20220419,20220501,20220426,15815,SO56467,21.98
217,20220419,20220501,20220426,15815,SO56467,34.99
478,20220419,20220501,20220426,13544,SO56468,9.99
477,20220419,20220501,20220426,13544,SO56468,4.99
465,20220419,20220501,20220426,13544,SO56468,24.49
485,20220419,20220501,20220426,13309,SO56469,21.98
580,20220419,20220501,20220426,20671,SO56470,1700.99
222,20220419,20220501,20220426,20671,SO56470,34.99
357,20220419,20220501,20220426,13173,SO56471,2319.99
485,20220419,20220501,20220426,13173,SO56471,21.98
463,20220419,20220501,20220426,13173,SO56471,24.49
234,20220419,20220501,20220426,13173,SO56471,49.99
357,20220419,20220501,20220426,12917,SO56472,2319.99
604,20220419,20220501,20220426,28212,SO56473,539.99
529,20220419,20220501,20220426,28212,SO56473,3.99
538,20220419,20220501,20220426,28212,SO56473,21.49
491,20220419,20220501,20220426,28212,SO56473,53.99
225,20220419,20220501,20220426,28954,SO56474,8.99
563,20220419,20220501,20220426,28954,SO56474,2384.07
378,20220419,20220501,20220426,19558,SO56475,2443.35
484,20220419,20220501,20220426,19558,SO56475,7.95
359,20220419,20220501,20220426,12358,SO56476,2294.99
480,20220419,20220501,20220426,12358,SO56476,2.29
606,20220419,20220501,20220426,22768,SO56477,539.99
529,20220419,20220501,20220426,22768,SO56477,3.99
538,20220419,20220501,20220426,22768,SO56477,21.49
217,20220419,20220501,20220426,22768,SO56477,34.99
390,20220419,20220501,20220426,19820,SO56478,1120.49
217,20220419,20220501,20220426,19820,SO56478,34.99
390,20220419,20220501,20220426,23904,SO56479,1120.49
491,20220419,20220501,20220426,23904,SO56479,53.99
463,20220419,20220501,20220426,23904,SO56479,24.49
604,20220419,20220501,20220426,22517,SO56480,539.99
477,20220419,20220501,20220426,22517,SO56480,4.99
479,20220419,20220501,20220426,22517,SO56480,8.99
225,20220419,20220501,20220426,22517,SO56480,8.99
604,20220419,20220501,20220426,22525,SO56481,539.99
214,20220419,20220501,20220426,22525,SO56481,34.99
575,20220419,20220501,20220426,27901,SO56482,2384.07
479,20220419,20220501,20220426,27901,SO56482,8.99
477,20220419,20220501,20220426,27901,SO56482,4.99
214,20220419,20220501,20220426,27901,SO56482,34.99
353,20220420,20220502,20220427,12644,SO56483,2319.99
478,20220420,20220502,20220427,12644,SO56483,9.99
477,20220420,20220502,20220427,12644,SO56483,4.99
217,20220420,20220502,20220427,12644,SO56483,34.99
353,20220420,20220502,20220427,12647,SO56484,2319.99
478,20220420,20220502,20220427,12647,SO56484,9.99
477,20220420,20220502,20220427,12647,SO56484,4.99
465,20220420,20220502,20220427,12647,SO56484,24.49
363,20220420,20220502,20220427,13685,SO56485,2294.99
537,20220420,20220502,20220427,13685,SO56485,35
528,20220420,20220502,20220427,13685,SO56485,4.99
485,20220420,20220502,20220427,13685,SO56485,21.98
481,20220420,20220502,20220427,13685,SO56485,8.99
357,20220420,20220502,20220427,13697,SO56486,2319.99
478,20220420,20220502,20220427,13697,SO56486,9.99
477,20220420,20220502,20220427,13697,SO56486,4.99
484,20220420,20220502,20220427,13697,SO56486,7.95
222,20220420,20220502,20220427,11300,SO56487,34.99
217,20220420,20220502,20220427,11142,SO56488,34.99
465,20220420,20220502,20220427,11142,SO56488,24.49
528,20220420,20220502,20220427,17052,SO56489,4.99
536,20220420,20220502,20220427,17052,SO56489,29.99
484,20220420,20220502,20220427,17052,SO56489,7.95
528,20220420,20220502,20220427,19600,SO56490,4.99
536,20220420,20220502,20220427,19600,SO56490,29.99
222,20220420,20220502,20220427,19600,SO56490,34.99
465,20220420,20220502,20220427,19600,SO56490,24.49
529,20220420,20220502,20220427,19574,SO56491,3.99
538,20220420,20220502,20220427,19574,SO56491,21.49
214,20220420,20220502,20220427,19574,SO56491,34.99
529,20220420,20220502,20220427,20266,SO56492,3.99
538,20220420,20220502,20220427,20266,SO56492,21.49
214,20220420,20220502,20220427,20266,SO56492,34.99
477,20220420,20220502,20220427,23346,SO56493,4.99
530,20220420,20220502,20220427,27596,SO56494,4.99
222,20220420,20220502,20220427,27596,SO56494,34.99
465,20220420,20220502,20220427,27596,SO56494,24.49
476,20220420,20220502,20220427,13669,SO56495,69.99
463,20220420,20220502,20220427,13669,SO56495,24.49
477,20220420,20220502,20220427,28945,SO56496,4.99
478,20220420,20220502,20220427,28945,SO56496,9.99
491,20220420,20220502,20220427,28945,SO56496,53.99
539,20220420,20220502,20220427,29217,SO56497,24.99
529,20220420,20220502,20220427,29217,SO56497,3.99
222,20220420,20220502,20220427,29217,SO56497,34.99
538,20220420,20220502,20220427,11875,SO56498,21.49
541,20220420,20220502,20220427,26261,SO56499,28.99
530,20220420,20220502,20220427,26261,SO56499,4.99
480,20220420,20220502,20220427,26261,SO56499,2.29
486,20220420,20220502,20220427,26261,SO56499,159
541,20220420,20220502,20220427,13144,SO56500,28.99
530,20220420,20220502,20220427,13144,SO56500,4.99
222,20220420,20220502,20220427,13144,SO56500,34.99
535,20220420,20220502,20220427,26044,SO56501,24.99
528,20220420,20220502,20220427,26044,SO56501,4.99
485,20220420,20220502,20220427,26044,SO56501,21.98
222,20220420,20220502,20220427,26044,SO56501,34.99
529,20220420,20220502,20220427,14582,SO56502,3.99
540,20220420,20220502,20220427,14582,SO56502,32.6
480,20220420,20220502,20220427,14582,SO56502,2.29
484,20220420,20220502,20220427,14582,SO56502,7.95
477,20220420,20220502,20220427,21324,SO56503,4.99
478,20220420,20220502,20220427,21324,SO56503,9.99
488,20220420,20220502,20220427,21324,SO56503,53.99
536,20220420,20220502,20220427,23005,SO56504,29.99
480,20220420,20220502,20220427,23005,SO56504,2.29
478,20220420,20220502,20220427,20502,SO56505,9.99
487,20220420,20220502,20220427,20502,SO56505,54.99
475,20220420,20220502,20220427,18964,SO56506,69.99
475,20220420,20220502,20220427,12430,SO56507,69.99
225,20220420,20220502,20220427,12430,SO56507,8.99
477,20220420,20220502,20220427,27028,SO56508,4.99
487,20220420,20220502,20220427,27028,SO56508,54.99
528,20220420,20220502,20220427,15777,SO56509,4.99
222,20220420,20220502,20220427,15777,SO56509,34.99
485,20220420,20220502,20220427,14280,SO56510,21.98
217,20220420,20220502,20220427,14280,SO56510,34.99
485,20220420,20220502,20220427,13748,SO56511,21.98
237,20220420,20220502,20220427,13748,SO56511,49.99
528,20220420,20220502,20220427,14492,SO56512,4.99
480,20220420,20220502,20220427,14492,SO56512,2.29
537,20220420,20220502,20220427,17226,SO56513,35
222,20220420,20220502,20220427,17226,SO56513,34.99
477,20220420,20220502,20220427,21914,SO56514,4.99
214,20220420,20220502,20220427,21914,SO56514,34.99
539,20220420,20220502,20220427,19178,SO56515,24.99
528,20220420,20220502,20220427,21135,SO56516,4.99
536,20220420,20220502,20220427,21135,SO56516,29.99
478,20220420,20220502,20220427,21135,SO56516,9.99
477,20220420,20220502,20220427,21135,SO56516,4.99
490,20220420,20220502,20220427,21135,SO56516,53.99
538,20220420,20220502,20220427,24876,SO56517,21.49
529,20220420,20220502,20220427,24876,SO56517,3.99
463,20220420,20220502,20220427,24876,SO56517,24.49
538,20220420,20220502,20220427,19350,SO56518,21.49
480,20220420,20220502,20220427,19350,SO56518,2.29
530,20220420,20220502,20220427,25469,SO56519,4.99
214,20220420,20220502,20220427,25469,SO56519,34.99
530,20220420,20220502,20220427,27960,SO56520,4.99
480,20220420,20220502,20220427,27960,SO56520,2.29
485,20220420,20220502,20220427,19642,SO56521,21.98
214,20220420,20220502,20220427,19642,SO56521,34.99
583,20220420,20220502,20220427,16949,SO56522,1700.99
217,20220420,20220502,20220427,16949,SO56522,34.99
490,20220420,20220502,20220427,16949,SO56522,53.99
376,20220420,20220502,20220427,20346,SO56523,2443.35
540,20220420,20220502,20220427,20346,SO56523,32.6
529,20220420,20220502,20220427,20346,SO56523,3.99
214,20220420,20220502,20220427,20346,SO56523,34.99
234,20220420,20220502,20220427,20346,SO56523,49.99
374,20220420,20220502,20220427,20347,SO56524,2443.35
361,20220420,20220502,20220427,11515,SO56525,2294.99
485,20220420,20220502,20220427,11515,SO56525,21.98
217,20220420,20220502,20220427,11515,SO56525,34.99
590,20220420,20220502,20220427,17045,SO56526,769.49
474,20220420,20220502,20220427,17045,SO56526,69.99
489,20220420,20220502,20220427,17045,SO56526,53.99
225,20220420,20220502,20220427,17045,SO56526,8.99
581,20220420,20220502,20220427,18767,SO56527,1700.99
217,20220420,20220502,20220427,18767,SO56527,34.99
581,20220420,20220502,20220427,23117,SO56528,1700.99
477,20220420,20220502,20220427,23117,SO56528,4.99
479,20220420,20220502,20220427,23117,SO56528,8.99
217,20220420,20220502,20220427,23117,SO56528,34.99
563,20220420,20220502,20220427,28962,SO56529,2384.07
477,20220420,20220502,20220427,28962,SO56529,4.99
479,20220420,20220502,20220427,28962,SO56529,8.99
463,20220420,20220502,20220427,28962,SO56529,24.49
487,20220420,20220502,20220427,28962,SO56529,54.99
355,20220420,20220502,20220427,12675,SO56530,2319.99
537,20220420,20220502,20220427,12675,SO56530,35
480,20220420,20220502,20220427,12675,SO56530,2.29
566,20220420,20220502,20220427,26343,SO56531,742.35
225,20220420,20220502,20220427,26343,SO56531,8.99
363,20220420,20220502,20220427,11443,SO56532,2294.99
537,20220420,20220502,20220427,11443,SO56532,35
485,20220420,20220502,20220427,11443,SO56532,21.98
217,20220420,20220502,20220427,11443,SO56532,34.99
490,20220420,20220502,20220427,11443,SO56532,53.99
353,20220420,20220502,20220427,11986,SO56533,2319.99
528,20220420,20220502,20220427,11986,SO56533,4.99
537,20220420,20220502,20220427,11986,SO56533,35
485,20220420,20220502,20220427,11986,SO56533,21.98
480,20220420,20220502,20220427,11986,SO56533,2.29
484,20220420,20220502,20220427,11986,SO56533,7.95
579,20220420,20220502,20220427,25370,SO56534,1214.85
479,20220420,20220502,20220427,25370,SO56534,8.99
477,20220420,20220502,20220427,25370,SO56534,4.99
217,20220420,20220502,20220427,25370,SO56534,34.99
562,20220420,20220502,20220427,24966,SO56535,2384.07
222,20220420,20220502,20220427,24966,SO56535,34.99
584,20220420,20220502,20220427,16500,SO56536,539.99
479,20220420,20220502,20220427,16500,SO56536,8.99
477,20220420,20220502,20220427,16500,SO56536,4.99
222,20220420,20220502,20220427,16500,SO56536,34.99
605,20220420,20220502,20220427,22760,SO56537,539.99
479,20220420,20220502,20220427,22760,SO56537,8.99
605,20220420,20220502,20220427,21671,SO56538,539.99
529,20220420,20220502,20220427,21671,SO56538,3.99
472,20220420,20220502,20220427,21671,SO56538,63.5
538,20220420,20220502,20220427,21671,SO56538,21.49
561,20220420,20220502,20220427,15684,SO56539,2384.07
541,20220420,20220502,20220427,15684,SO56539,28.99
530,20220420,20220502,20220427,15684,SO56539,4.99
467,20220420,20220502,20220427,15684,SO56539,24.49
357,20220421,20220503,20220428,12222,SO56540,2319.99
485,20220421,20220503,20220428,12222,SO56540,21.98
487,20220421,20220503,20220428,12222,SO56540,54.99
214,20220421,20220503,20220428,12222,SO56540,34.99
577,20220421,20220503,20220428,14071,SO56541,1214.85
541,20220421,20220503,20220428,14071,SO56541,28.99
530,20220421,20220503,20220428,14071,SO56541,4.99
361,20220421,20220503,20220428,13556,SO56542,2294.99
217,20220421,20220503,20220428,13556,SO56542,34.99
217,20220421,20220503,20220428,11785,SO56543,34.99
485,20220421,20220503,20220428,18295,SO56544,21.98
483,20220421,20220503,20220428,18295,SO56544,120
537,20220421,20220503,20220428,21953,SO56545,35
491,20220421,20220503,20220428,17244,SO56546,53.99
484,20220421,20220503,20220428,11113,SO56547,7.95
225,20220421,20220503,20220428,18195,SO56548,8.99
480,20220421,20220503,20220428,18304,SO56549,2.29
487,20220421,20220503,20220428,17484,SO56550,54.99
234,20220421,20220503,20220428,17484,SO56550,49.99
540,20220421,20220503,20220428,16625,SO56551,32.6
529,20220421,20220503,20220428,16625,SO56551,3.99
600,20220421,20220503,20220428,22621,SO56552,539.99
478,20220421,20220503,20220428,22621,SO56552,9.99
477,20220421,20220503,20220428,22621,SO56552,4.99
217,20220421,20220503,20220428,22621,SO56552,34.99
376,20220421,20220503,20220428,22465,SO56553,2443.35
479,20220421,20220503,20220428,22465,SO56553,8.99
477,20220421,20220503,20220428,22465,SO56553,4.99
217,20220421,20220503,20220428,22465,SO56553,34.99
530,20220421,20220503,20220428,11211,SO56554,4.99
540,20220421,20220503,20220428,24946,SO56555,32.6
529,20220421,20220503,20220428,24946,SO56555,3.99
480,20220421,20220503,20220428,24946,SO56555,2.29
540,20220421,20220503,20220428,24963,SO56556,32.6
536,20220421,20220503,20220428,23072,SO56557,29.99
528,20220421,20220503,20220428,23072,SO56557,4.99
480,20220421,20220503,20220428,23072,SO56557,2.29
540,20220421,20220503,20220428,24422,SO56558,32.6
483,20220421,20220503,20220428,24422,SO56558,120
477,20220421,20220503,20220428,18106,SO56559,4.99
477,20220421,20220503,20220428,26242,SO56560,4.99
487,20220421,20220503,20220428,26242,SO56560,54.99
484,20220421,20220503,20220428,26242,SO56560,7.95
528,20220421,20220503,20220428,15951,SO56561,4.99
214,20220421,20220503,20220428,15951,SO56561,34.99
528,20220421,20220503,20220428,14908,SO56562,4.99
214,20220421,20220503,20220428,14908,SO56562,34.99
528,20220421,20220503,20220428,14878,SO56563,4.99
485,20220421,20220503,20220428,14878,SO56563,21.98
217,20220421,20220503,20220428,14878,SO56563,34.99
471,20220421,20220503,20220428,14878,SO56563,63.5
528,20220421,20220503,20220428,20380,SO56564,4.99
480,20220421,20220503,20220428,20380,SO56564,2.29
528,20220421,20220503,20220428,15305,SO56565,4.99
480,20220421,20220503,20220428,15305,SO56565,2.29
484,20220421,20220503,20220428,15305,SO56565,7.95
485,20220421,20220503,20220428,18090,SO56566,21.98
528,20220421,20220503,20220428,14608,SO56567,4.99
222,20220421,20220503,20220428,14608,SO56567,34.99
485,20220421,20220503,20220428,15173,SO56568,21.98
478,20220421,20220503,20220428,15173,SO56568,9.99
477,20220421,20220503,20220428,15173,SO56568,4.99
225,20220421,20220503,20220428,15173,SO56568,8.99
477,20220421,20220503,20220428,19352,SO56569,4.99
225,20220421,20220503,20220428,19352,SO56569,8.99
477,20220421,20220503,20220428,21115,SO56570,4.99
538,20220421,20220503,20220428,21063,SO56571,21.49
529,20220421,20220503,20220428,21063,SO56571,3.99
217,20220421,20220503,20220428,21063,SO56571,34.99
529,20220421,20220503,20220428,24539,SO56572,3.99
217,20220421,20220503,20220428,24539,SO56572,34.99
538,20220421,20220503,20220428,27826,SO56573,21.49
480,20220421,20220503,20220428,27826,SO56573,2.29
528,20220421,20220503,20220428,11643,SO56574,4.99
537,20220421,20220503,20220428,11643,SO56574,35
237,20220421,20220503,20220428,11643,SO56574,49.99
485,20220421,20220503,20220428,13980,SO56575,21.98
222,20220421,20220503,20220428,13980,SO56575,34.99
537,20220421,20220503,20220428,13290,SO56576,35
528,20220421,20220503,20220428,13290,SO56576,4.99
214,20220421,20220503,20220428,13290,SO56576,34.99
225,20220421,20220503,20220428,12627,SO56577,8.99
228,20220421,20220503,20220428,12467,SO56578,49.99
481,20220421,20220503,20220428,12467,SO56578,8.99
237,20220421,20220503,20220428,12379,SO56579,49.99
222,20220421,20220503,20220428,11424,SO56580,34.99
225,20220421,20220503,20220428,11424,SO56580,8.99
580,20220421,20220503,20220428,16924,SO56581,1700.99
231,20220421,20220503,20220428,16924,SO56581,49.99
465,20220421,20220503,20220428,16924,SO56581,24.49
361,20220421,20220503,20220428,13176,SO56582,2294.99
477,20220421,20220503,20220428,13176,SO56582,4.99
478,20220421,20220503,20220428,13176,SO56582,9.99
363,20220421,20220503,20220428,13177,SO56583,2294.99
485,20220421,20220503,20220428,13177,SO56583,21.98
363,20220421,20220503,20220428,13205,SO56584,2294.99
478,20220421,20220503,20220428,13205,SO56584,9.99
487,20220421,20220503,20220428,13205,SO56584,54.99
355,20220421,20220503,20220428,12935,SO56585,2319.99
485,20220421,20220503,20220428,12935,SO56585,21.98
482,20220421,20220503,20220428,12935,SO56585,8.99
357,20220421,20220503,20220428,12209,SO56586,2319.99
478,20220421,20220503,20220428,12209,SO56586,9.99
361,20220421,20220503,20220428,12362,SO56587,2294.99
485,20220421,20220503,20220428,12362,SO56587,21.98
482,20220421,20220503,20220428,12362,SO56587,8.99
576,20220421,20220503,20220428,28963,SO56588,2384.07
477,20220421,20220503,20220428,28963,SO56588,4.99
479,20220421,20220503,20220428,28963,SO56588,8.99
605,20220421,20220503,20220428,22874,SO56589,539.99
225,20220421,20220503,20220428,22874,SO56589,8.99
606,20220421,20220503,20220428,16668,SO56590,539.99
479,20220421,20220503,20220428,16668,SO56590,8.99
477,20220421,20220503,20220428,16668,SO56590,4.99
488,20220421,20220503,20220428,16668,SO56590,53.99
606,20220421,20220503,20220428,22780,SO56591,539.99
538,20220421,20220503,20220428,22780,SO56591,21.49
480,20220421,20220503,20220428,22780,SO56591,2.29
486,20220421,20220503,20220428,22780,SO56591,159
390,20220421,20220503,20220428,19768,SO56592,1120.49
477,20220421,20220503,20220428,19768,SO56592,4.99
479,20220421,20220503,20220428,19768,SO56592,8.99
225,20220421,20220503,20220428,19768,SO56592,8.99
384,20220421,20220503,20220428,23762,SO56593,1120.49
214,20220421,20220503,20220428,23762,SO56593,34.99
225,20220421,20220503,20220428,23762,SO56593,8.99
584,20220421,20220503,20220428,11481,SO56594,539.99
